Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,Rendering Method,TimeStamp
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:319.444|y:233.6313|z:353.0209),Pos(x:-0.5623812|y:1.155117|z:1.374653)|Rot(x:323.6149|y:233.2883|z:359.6105),Pos(x:-0.5392648|y:1.194588|z:1.392307)|Rot(x:332.9399|y:234.5299|z:13.32747),Pos(x:-0.5251777|y:1.219285|z:1.394277)|Rot(x:332.9399|y:234.53|z:13.32744),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:1.479487|y:94.98746|z:359.752),Pos(x:-0.5841802|y:1.242648|z:1.355139)|Rot(x:21.17627|y:94.89781|z:359.7341),Pos(x:-0.5748485|y:1.266851|z:1.354219)|Rot(x:38.90331|y:94.79377|z:359.6814),Pos(x:-0.558027|y:1.287784|z:1.352658)|Rot(x:38.90335|y:94.79369|z:359.6813),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:4.771704|y:90|z:0),Pos(x:-0.583456|y:1.249017|z:1.328133)|Rot(x:17.3508|y:90|z:0),Pos(x:-0.5751895|y:1.275475|z:1.328133)|Rot(x:28.67201|y:90|z:0),Pos(x:-0.5616113|y:1.300305|z:1.328133)|Rot(x:28.67197|y:90.00006|z:2.627352E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:6.829568|y:87.02151|z:0.1499632),Pos(x:-0.5805536|y:1.238459|z:1.304378)|Rot(x:23.2988|y:87.06781|z:0.1621127),Pos(x:-0.5701512|y:1.262655|z:1.304986)|Rot(x:36.91775|y:70.037|z:349.7356),Pos(x:-0.5542487|y:1.282952|z:1.305871)|Rot(x:36.91774|y:70.03701|z:349.7356),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:6.836442|y:85.03587|z:356.4696),Pos(x:-0.5778306|y:1.222818|z:1.281551)|Rot(x:23.30558|y:85.11296|z:356.4899),Pos(x:-0.5705005|y:1.239672|z:1.281048)|Rot(x:38.26052|y:90.4692|z:359.7942),Pos(x:-0.5586122|y:1.254748|z:1.280881)|Rot(x:38.26056|y:90.46915|z:359.7941),No,,,,2024-08-28 16:09:31
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:299.2438|y:244.7541|z:353.0025),Pos(x:-0.5499212|y:1.143294|z:1.374611)|Rot(x:303.1437|y:244.2538|z:359.3925),Pos(x:-0.5131714|y:1.170099|z:1.392911)|Rot(x:311.881|y:245.6479|z:11.71848),Pos(x:-0.4918563|y:1.188729|z:1.396204)|Rot(x:311.881|y:245.648|z:11.71843),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:1.413108|y:94.98775|z:359.752),Pos(x:-0.5842342|y:1.242649|z:1.355144)|Rot(x:15.44806|y:94.92534|z:359.7427),Pos(x:-0.5773561|y:1.267667|z:1.354434)|Rot(x:28.0795|y:94.86156|z:359.719),Pos(x:-0.5647513|y:1.291401|z:1.35323)|Rot(x:28.07955|y:94.86151|z:359.7189),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:4.353867|y:90|z:0),Pos(x:-0.58384|y:1.249047|z:1.328133)|Rot(x:15.52666|y:90|z:0),Pos(x:-0.5764198|y:1.275755|z:1.328133)|Rot(x:25.58217|y:90|z:0),Pos(x:-0.5641997|y:1.301281|z:1.328133)|Rot(x:25.58213|y:90.00006|z:2.555735E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:5.297985|y:87.01751|z:0.1495343),Pos(x:-0.5817889|y:1.238591|z:1.304314)|Rot(x:18.04158|y:87.05219|z:0.1565907),Pos(x:-0.5736444|y:1.263639|z:1.304805)|Rot(x:28.64748|y:71.56488|z:352.591),Pos(x:-0.5609561|y:1.286092|z:1.305528)|Rot(x:28.64748|y:71.5649|z:352.591),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:5.304864|y:85.02916|z:356.4689),Pos(x:-0.5788732|y:1.222929|z:1.28146)|Rot(x:18.04839|y:85.08694|z:356.4807),Pos(x:-0.5731117|y:1.240378|z:1.280823)|Rot(x:29.68524|y:89.90688|z:358.8573),Pos(x:-0.5636045|y:1.257055|z:1.280455)|Rot(x:29.68527|y:89.90684|z:358.8573),No,,,,2024-08-28 16:09:32
haeun_E,0.02,0.05,0.1,0.09,0.05,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:310.952|y:238.309|z:357.2932),Pos(x:-0.5549381|y:1.15075|z:1.37272)|Rot(x:315.3073|y:238.3748|z:3.890245),Pos(x:-0.5238992|y:1.185525|z:1.387928)|Rot(x:324.9189|y:240.7216|z:17.36042),Pos(x:-0.5061038|y:1.207785|z:1.388156)|Rot(x:324.9189|y:240.7217|z:17.3604),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.46263|y:90|z:0),Pos(x:-0.5618761|y:1.242371|z:1.328133)|Rot(x:75.61804|y:90|z:0),Pos(x:-0.5350252|y:1.249256|z:1.328133)|Rot(x:62.84209|y:270|z:180),Pos(x:-0.5098453|y:1.236338|z:1.328133)|Rot(x:62.84211|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08926|y:87.07027|z:0.1631047),Pos(x:-0.5671111|y:1.234737|z:1.305072)|Rot(x:62.56269|y:87.29047|z:0.3231284),Pos(x:-0.5437637|y:1.246875|z:1.306326)|Rot(x:74.79475|y:329.3699|z:241.4996),Pos(x:-0.5182011|y:1.243646|z:1.307655)|Rot(x:74.79477|y:329.3699|z:241.4996),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09603|y:85.11703|z:356.4915),Pos(x:-0.566485|y:1.219667|z:1.282529)|Rot(x:62.56897|y:85.48389|z:356.7582),Pos(x:-0.5501608|y:1.228124|z:1.282775)|Rot(x:81.34542|y:234.5148|z:145.9725),Pos(x:-0.5311146|y:1.225729|z:1.283158)|Rot(x:81.34542|y:234.5152|z:145.9729),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-28 16:09:33
haeun_E,0.08,0.06,0.09,0.09,0.04,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:306.2115|y:209.997|z:29.58487),Pos(x:-0.5478572|y:1.144561|z:1.369397)|Rot(x:311.9056|y:215.7469|z:35.41714),Pos(x:-0.5074229|y:1.171249|z:1.376933)|Rot(x:321.8607|y:227.7416|z:47.5264),Pos(x:-0.4844902|y:1.186385|z:1.369367)|Rot(x:321.8607|y:227.7416|z:47.52637),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.46263|y:90|z:0),Pos(x:-0.5618761|y:1.242371|z:1.328133)|Rot(x:75.61804|y:90|z:0),Pos(x:-0.5350252|y:1.249256|z:1.328133)|Rot(x:62.84209|y:270|z:180),Pos(x:-0.5098453|y:1.236338|z:1.328133)|Rot(x:62.84211|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08926|y:87.07027|z:0.1631047),Pos(x:-0.5671111|y:1.234737|z:1.305072)|Rot(x:62.56269|y:87.29047|z:0.3231284),Pos(x:-0.5437637|y:1.246875|z:1.306326)|Rot(x:74.79475|y:329.3699|z:241.4996),Pos(x:-0.5182011|y:1.243646|z:1.307655)|Rot(x:74.79477|y:329.3699|z:241.4996),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09603|y:85.11703|z:356.4915),Pos(x:-0.566485|y:1.219667|z:1.282529)|Rot(x:62.56897|y:85.48389|z:356.7582),Pos(x:-0.5501608|y:1.228124|z:1.282775)|Rot(x:81.34542|y:234.5148|z:145.9725),Pos(x:-0.5311146|y:1.225729|z:1.283158)|Rot(x:81.34542|y:234.5152|z:145.9729),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-28 16:09:34
haeun_E,0.04,0.09,0.1,0.1,0.05,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:322.6882|y:233.519|z:359.4724),Pos(x:-0.5608764|y:1.156925|z:1.369702)|Rot(x:327.8698|y:233.8856|z:7.185522),Pos(x:-0.5363615|y:1.19812|z:1.379997)|Rot(x:339.0985|y:237.324|z:23.51685),Pos(x:-0.5223742|y:1.222533|z:1.375458)|Rot(x:339.0985|y:237.3241|z:23.51683),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.46263|y:90|z:0),Pos(x:-0.5618761|y:1.242371|z:1.328133)|Rot(x:75.61804|y:90|z:0),Pos(x:-0.5350252|y:1.249256|z:1.328133)|Rot(x:62.84209|y:270|z:180),Pos(x:-0.5098453|y:1.236338|z:1.328133)|Rot(x:62.84211|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08926|y:87.07027|z:0.1631047),Pos(x:-0.5671111|y:1.234737|z:1.305072)|Rot(x:62.56269|y:87.29047|z:0.3231284),Pos(x:-0.5437637|y:1.246875|z:1.306326)|Rot(x:74.79475|y:329.3699|z:241.4996),Pos(x:-0.5182011|y:1.243646|z:1.307655)|Rot(x:74.79477|y:329.3699|z:241.4996),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09603|y:85.11703|z:356.4915),Pos(x:-0.566485|y:1.219667|z:1.282529)|Rot(x:62.56897|y:85.48389|z:356.7582),Pos(x:-0.5501608|y:1.228124|z:1.282775)|Rot(x:81.34542|y:234.5148|z:145.9725),Pos(x:-0.5311146|y:1.225729|z:1.283158)|Rot(x:81.34542|y:234.5152|z:145.9729),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-28 16:09:35
haeun_E,0.02,0.07,0.08,0.06,0.01,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:319.1303|y:234.3353|z:356.1995),Pos(x:-0.560441|y:1.155135|z:1.372633)|Rot(x:324.3906|y:234.3595|z:4.213672),Pos(x:-0.5352038|y:1.194889|z:1.386295)|Rot(x:335.9084|y:237.3064|z:20.85638),Pos(x:-0.5205741|y:1.219201|z:1.383628)|Rot(x:335.9084|y:237.3064|z:20.85635),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:28.36401|y:94.86|z:359.7182),Pos(x:-0.5632194|y:1.237041|z:1.353332)|Rot(x:74.886|y:94.07571|z:359.049),Pos(x:-0.5382587|y:1.243808|z:1.351122)|Rot(x:63.2396|y:275.4856|z:180.5507),Pos(x:-0.5143262|y:1.231697|z:1.349083)|Rot(x:63.23955|y:275.4857|z:180.5508),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:24.04321|y:90|z:0),Pos(x:-0.5663345|y:1.244618|z:1.328133)|Rot(x:64.17077|y:90|z:0),Pos(x:-0.5413842|y:1.256695|z:1.328133)|Rot(x:79.71447|y:270|z:180),Pos(x:-0.513539|y:1.251642|z:1.328133)|Rot(x:79.71451|y:269.9998|z:179.9997),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08926|y:87.07027|z:0.1631047),Pos(x:-0.5671111|y:1.234737|z:1.305072)|Rot(x:62.56269|y:87.29047|z:0.3231284),Pos(x:-0.5437637|y:1.246875|z:1.306326)|Rot(x:74.79475|y:329.3699|z:241.4996),Pos(x:-0.5182011|y:1.243646|z:1.307655)|Rot(x:74.79477|y:329.3699|z:241.4996),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09603|y:85.11703|z:356.4915),Pos(x:-0.566485|y:1.219667|z:1.282529)|Rot(x:62.56897|y:85.48389|z:356.7582),Pos(x:-0.5501608|y:1.228124|z:1.282775)|Rot(x:81.34542|y:234.5148|z:145.9725),Pos(x:-0.5311146|y:1.225729|z:1.283158)|Rot(x:81.34542|y:234.5152|z:145.9729),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-28 16:09:36
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:327.2307|y:229.308|z:348.5471),Pos(x:-0.5700593|y:1.15819|z:1.375351)|Rot(x:330.2134|y:228.7548|z:353.4391),Pos(x:-0.5555589|y:1.200464|z:1.395516)|Rot(x:336.9988|y:228.5782|z:3.888153),Pos(x:-0.5459488|y:1.226637|z:1.401418)|Rot(x:336.9988|y:228.5783|z:3.888126),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:359.9195|y:94.99421|z:359.752),Pos(x:-0.5854503|y:1.242663|z:1.35525)|Rot(x:7.781703|y:94.95998|z:359.7498),Pos(x:-0.5819588|y:1.26838|z:1.354833)|Rot(x:14.85766|y:94.92809|z:359.7435),Pos(x:-0.5750971|y:1.29438|z:1.354121)|Rot(x:14.8577|y:94.92801|z:359.7434),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:1.351388|y:90|z:0),Pos(x:-0.5866033|y:1.249185|z:1.328133)|Rot(x:7.504231|y:90|z:0),Pos(x:-0.5829832|y:1.276667|z:1.328133)|Rot(x:13.04178|y:90|z:0),Pos(x:-0.576597|y:1.304237|z:1.328133)|Rot(x:13.04174|y:90.00005|z:1.314568E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:359.9802|y:87.00364|z:0.1488968),Pos(x:-0.586096|y:1.238789|z:1.304089)|Rot(x:4.084916|y:87.01431|z:0.1492713),Pos(x:-0.5842256|y:1.265067|z:1.304255)|Rot(x:7.595532|y:73.31776|z:358.3082),Pos(x:-0.5807416|y:1.290629|z:1.304504)|Rot(x:7.595534|y:73.31776|z:358.3082),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:359.9872|y:85.00609|z:356.4679),Pos(x:-0.5825084|y:1.223098|z:1.281143)|Rot(x:4.09181|y:85.02389|z:356.4685),Pos(x:-0.5811056|y:1.241403|z:1.280129)|Rot(x:8.020422|y:89.21523|z:357.0445),Pos(x:-0.5784169|y:1.260389|z:1.279175)|Rot(x:8.020462|y:89.21519|z:357.0445),No,,,,2024-08-28 16:09:37
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:298.4406|y:245.2389|z:351.7425),Pos(x:-0.5499797|y:1.142698|z:1.375284)|Rot(x:301.5356|y:244.6293|z:357.0128),Pos(x:-0.5133669|y:1.168307|z:1.395473)|Rot(x:308.5198|y:245.089|z:7.316341),Pos(x:-0.4917792|y:1.185912|z:1.401497)|Rot(x:308.5198|y:245.0891|z:7.316279),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:359.7204|y:94.99508|z:359.752),Pos(x:-0.5856124|y:1.242663|z:1.355264)|Rot(x:8.03739|y:94.95885|z:359.7496),Pos(x:-0.5820067|y:1.268363|z:1.354838)|Rot(x:15.52269|y:94.925|z:359.7426),Pos(x:-0.5748448|y:1.294282|z:1.354099)|Rot(x:15.52274|y:94.92494|z:359.7426),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:0.3011497|y:90|z:0),Pos(x:-0.5875711|y:1.249199|z:1.328133)|Rot(x:4.903898|y:90|z:0),Pos(x:-0.5852016|y:1.276817|z:1.328133)|Rot(x:9.046376|y:90|z:0),Pos(x:-0.5807518|y:1.304765|z:1.328133)|Rot(x:9.04634|y:90.00005|z:1.080659E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:0.6096637|y:87.00526|z:0.1489031),Pos(x:-0.5855855|y:1.238787|z:1.304116)|Rot(x:5.668494|y:87.01847|z:0.1496283),Pos(x:-0.5829905|y:1.265002|z:1.30432)|Rot(x:9.968089|y:73.23456|z:357.7218),Pos(x:-0.578422|y:1.290393|z:1.304625)|Rot(x:9.968082|y:73.23456|z:357.7218),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:0.6165793|y:85.0088|z:356.4679),Pos(x:-0.5820775|y:1.223096|z:1.281181)|Rot(x:5.675376|y:85.03079|z:356.4691),Pos(x:-0.5801714|y:1.241357|z:1.28021)|Rot(x:10.45607|y:89.25509|z:357.227),Pos(x:-0.5766793|y:1.260216|z:1.279326)|Rot(x:10.4561|y:89.25506|z:357.227),No,,,,2024-08-28 16:09:38
haeun_E,0,0.09,0.08,0.09,0.02,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:299.295|y:244.7896|z:353.6208),Pos(x:-0.5496814|y:1.143355|z:1.374177)|Rot(x:302.6053|y:244.3765|z:359.0337),Pos(x:-0.5128031|y:1.169771|z:1.392782)|Rot(x:310.0376|y:245.3295|z:9.65871),Pos(x:-0.4912597|y:1.187845|z:1.397416)|Rot(x:310.0376|y:245.3295|z:9.658655),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.46263|y:90|z:0),Pos(x:-0.5618761|y:1.242371|z:1.328133)|Rot(x:75.61804|y:90|z:0),Pos(x:-0.5350252|y:1.249256|z:1.328133)|Rot(x:62.84209|y:270|z:180),Pos(x:-0.5098453|y:1.236338|z:1.328133)|Rot(x:62.84211|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08926|y:87.07027|z:0.1631047),Pos(x:-0.5671111|y:1.234737|z:1.305072)|Rot(x:62.56269|y:87.29047|z:0.3231284),Pos(x:-0.5437637|y:1.246875|z:1.306326)|Rot(x:74.79475|y:329.3699|z:241.4996),Pos(x:-0.5182011|y:1.243646|z:1.307655)|Rot(x:74.79477|y:329.3699|z:241.4996),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09603|y:85.11703|z:356.4915),Pos(x:-0.566485|y:1.219667|z:1.282529)|Rot(x:62.56897|y:85.48389|z:356.7582),Pos(x:-0.5501608|y:1.228124|z:1.282775)|Rot(x:81.34542|y:234.5148|z:145.9725),Pos(x:-0.5311146|y:1.225729|z:1.283158)|Rot(x:81.34542|y:234.5152|z:145.9729),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-28 16:09:39
haeun_E,0.04,0.09,0.1,0.09,0.02,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:300.4398|y:244.7948|z:359.4933),Pos(x:-0.5479492|y:1.144248|z:1.370026)|Rot(x:305.2587|y:245.2572|z:6.4681),Pos(x:-0.5095086|y:1.172371|z:1.38166)|Rot(x:315.7996|y:249.0878|z:20.15159),Pos(x:-0.4885797|y:1.191552|z:1.379146)|Rot(x:315.7996|y:249.0879|z:20.15155),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.46263|y:90|z:0),Pos(x:-0.5618761|y:1.242371|z:1.328133)|Rot(x:75.61804|y:90|z:0),Pos(x:-0.5350252|y:1.249256|z:1.328133)|Rot(x:62.84209|y:270|z:180),Pos(x:-0.5098453|y:1.236338|z:1.328133)|Rot(x:62.84211|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08926|y:87.07027|z:0.1631047),Pos(x:-0.5671111|y:1.234737|z:1.305072)|Rot(x:62.56269|y:87.29047|z:0.3231284),Pos(x:-0.5437637|y:1.246875|z:1.306326)|Rot(x:74.79475|y:329.3699|z:241.4996),Pos(x:-0.5182011|y:1.243646|z:1.307655)|Rot(x:74.79477|y:329.3699|z:241.4996),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09603|y:85.11703|z:356.4915),Pos(x:-0.566485|y:1.219667|z:1.282529)|Rot(x:62.56897|y:85.48389|z:356.7582),Pos(x:-0.5501608|y:1.228124|z:1.282775)|Rot(x:81.34542|y:234.5148|z:145.9725),Pos(x:-0.5311146|y:1.225729|z:1.283158)|Rot(x:81.34542|y:234.5152|z:145.9729),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-28 16:09:40
haeun_E,0.05,0.08,0.09,0.09,0.07,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:305.4343|y:241.8466|z:0.7910326),Pos(x:-0.5502084|y:1.147458|z:1.369898)|Rot(x:309.9694|y:242.3717|z:7.312119),Pos(x:-0.5142938|y:1.178698|z:1.381652)|Rot(x:319.8783|y:245.8391|z:20.48877),Pos(x:-0.4945139|y:1.199112|z:1.379592)|Rot(x:319.8783|y:245.8391|z:20.48874),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:42.45329|y:90|z:0),Pos(x:-0.5522057|y:1.235356|z:1.328133)|Rot(x:80.79626|y:90|z:0),Pos(x:-0.524843|y:1.239789|z:1.328133)|Rot(x:64.69506|y:270|z:180),Pos(x:-0.4992585|y:1.227693|z:1.328133)|Rot(x:64.69511|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08926|y:87.07027|z:0.1631047),Pos(x:-0.5671111|y:1.234737|z:1.305072)|Rot(x:62.56269|y:87.29047|z:0.3231284),Pos(x:-0.5437637|y:1.246875|z:1.306326)|Rot(x:74.79475|y:329.3699|z:241.4996),Pos(x:-0.5182011|y:1.243646|z:1.307655)|Rot(x:74.79477|y:329.3699|z:241.4996),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09603|y:85.11703|z:356.4915),Pos(x:-0.566485|y:1.219667|z:1.282529)|Rot(x:62.56897|y:85.48389|z:356.7582),Pos(x:-0.5501608|y:1.228124|z:1.282775)|Rot(x:81.34542|y:234.5148|z:145.9725),Pos(x:-0.5311146|y:1.225729|z:1.283158)|Rot(x:81.34542|y:234.5152|z:145.9729),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-28 16:09:41
haeun_E,0.08,0.07,0.08,0.09,0.05,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:306.1796|y:209.9212|z:29.6787),Pos(x:-0.5478321|y:1.144523|z:1.369397)|Rot(x:311.8682|y:215.689|z:35.49494),Pos(x:-0.507368|y:1.171166|z:1.376933)|Rot(x:321.8134|y:227.7077|z:47.58113),Pos(x:-0.4844185|y:1.186276|z:1.369367)|Rot(x:321.8134|y:227.7078|z:47.58109),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.46263|y:90|z:0),Pos(x:-0.5618761|y:1.242371|z:1.328133)|Rot(x:75.61804|y:90|z:0),Pos(x:-0.5350252|y:1.249256|z:1.328133)|Rot(x:62.84209|y:270|z:180),Pos(x:-0.5098453|y:1.236338|z:1.328133)|Rot(x:62.84211|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08926|y:87.07027|z:0.1631047),Pos(x:-0.5671111|y:1.234737|z:1.305072)|Rot(x:62.56269|y:87.29047|z:0.3231284),Pos(x:-0.5437637|y:1.246875|z:1.306326)|Rot(x:74.79475|y:329.3699|z:241.4996),Pos(x:-0.5182011|y:1.243646|z:1.307655)|Rot(x:74.79477|y:329.3699|z:241.4996),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09603|y:85.11703|z:356.4915),Pos(x:-0.566485|y:1.219667|z:1.282529)|Rot(x:62.56897|y:85.48389|z:356.7582),Pos(x:-0.5501608|y:1.228124|z:1.282775)|Rot(x:81.34542|y:234.5148|z:145.9725),Pos(x:-0.5311146|y:1.225729|z:1.283158)|Rot(x:81.34542|y:234.5152|z:145.9729),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-28 16:09:42
